18541697,15,0xa033d7f47d9099a2F390C115Dfe470B8E49cC472,28, Swap, sender:0xDef1C0ded9bec7F1a1670819833240f027b25EfF,recipient:0xDef1C0ded9bec7F1a1670819833240f027b25EfF,amount0:5539366944230000000000,amount1:-200601316,sqrtPriceX96:14436187909626735103909,liquidity:11707258121005377,tick:-310378
18541697,15,0x11b815efB8f581194ae79006d24E0d814B7697F6,31, Swap, sender:0xDef1C0ded9bec7F1a1670819833240f027b25EfF,recipient:0xDef1C0ded9bec7F1a1670819833240f027b25EfF,amount0:-96106830977347429,amount1:200601316,sqrtPriceX96:3618769555982638730941235,liquidity:5150513759333465861,tick:-199890
18541697,15,0x5662da93630B17BfBB30de80F9B64d50872150e5,34, Swap, sender:0xDef1C0ded9bec7F1a1670819833240f027b25EfF,recipient:0xBff2ba3AB9958c410573d51a8E75685B19DC64DA,amount0:-16086582160900845392003363,amount1:96106830977347429,sqrtPriceX96:6201796737963346352830553,liquidity:35000459944000629866927,tick:-189115
18541697,15,0xa033d7f47d9099a2F390C115Dfe470B8E49cC472,28, Swap, sender:0xDef1C0ded9bec7F1a1670819833240f027b25EfF,recipient:0xDef1C0ded9bec7F1a1670819833240f027b25EfF,amount0:5539366944230000000000,amount1:-200601316,sqrtPriceX96:14436187909626735103909,liquidity:11707258121005377,tick:-310378
18541697,15,0x11b815efB8f581194ae79006d24E0d814B7697F6,31, Swap, sender:0xDef1C0ded9bec7F1a1670819833240f027b25EfF,recipient:0xDef1C0ded9bec7F1a1670819833240f027b25EfF,amount0:-96106830977347429,amount1:200601316,sqrtPriceX96:3618769555982638730941235,liquidity:5150513759333465861,tick:-199890
18541697,15,0x5662da93630B17BfBB30de80F9B64d50872150e5,34, Swap, sender:0xDef1C0ded9bec7F1a1670819833240f027b25EfF,recipient:0xBff2ba3AB9958c410573d51a8E75685B19DC64DA,amount0:-16086582160900845392003363,amount1:96106830977347429,sqrtPriceX96:6201796737963346352830553,liquidity:35000459944000629866927,tick:-189115
18541697,15,0xa033d7f47d9099a2F390C115Dfe470B8E49cC472,28, Swap, sender:0xDef1C0ded9bec7F1a1670819833240f027b25EfF,recipient:0xDef1C0ded9bec7F1a1670819833240f027b25EfF,amount0:5539366944230000000000,amount1:-200601316,sqrtPriceX96:14436187909626735103909,liquidity:11707258121005377,tick:-310378
18541697,15,0x11b815efB8f581194ae79006d24E0d814B7697F6,31, Swap, sender:0xDef1C0ded9bec7F1a1670819833240f027b25EfF,recipient:0xDef1C0ded9bec7F1a1670819833240f027b25EfF,amount0:-96106830977347429,amount1:200601316,sqrtPriceX96:3618769555982638730941235,liquidity:5150513759333465861,tick:-199890
18541697,15,0x5662da93630B17BfBB30de80F9B64d50872150e5,34, Swap, sender:0xDef1C0ded9bec7F1a1670819833240f027b25EfF,recipient:0xBff2ba3AB9958c410573d51a8E75685B19DC64DA,amount0:-16086582160900845392003363,amount1:96106830977347429,sqrtPriceX96:6201796737963346352830553,liquidity:35000459944000629866927,tick:-189115
